^SAMPLE = GSM193867
!Sample_title = Case 44, DCIS, Grade 2, CGH experiment
!Sample_geo_accession = GSM193867
!Sample_status = Public on Nov 24 2008
!Sample_submission_date = May 23 2007
!Sample_last_update_date = Nov 18 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Case 44, DCIS, Grade 2, CGH experiment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Sample Type:DCIS;Grade:2
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DCIS foci were isolated from 10 micrometer serial frozen tissue sections by laser capture microdissection (PALM Microlaser Technologies AG, Bernried, Germany), guided by interval sections stained with haematoxylin and eosin. In addition, LCIS and co-existing areas of atypical ductal hyperplasia (ADH), proliferative disease without atypia (PDWA) and benign epithelium were sampled from a proportion of cases. For in situ lesions care was taken to capture pure intraduct cell populations. Benign epithelium samples were lobular tissue collected with intralobular stroma. 
!Sample_extract_protocol_ch1 = 
!Sample_extract_protocol_ch1 = DNA was extracted from laser microdissected material using the QIAamp DNA Micro Kit (Qiagen Inc., Valencia, CA, USA) and quantitated using the PicoGreen dsDNA Quantitation Reagent (Molecular Probes) both according to the manufacturers instructions. Ten nanograms of DNA was amplified using the GenomiPhi DNA Amplification Kit (Amersham Biosciences, Piscataway, NJ, NY) according to the manufacturerâs instructions.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = DNA was labelled with the Bioprime Kit (Invitrogen) using a modified protocol. Briefly, 3 micrograms of amplified test and reference DNA were directly labelled with either Cy3-dUTP or Cy5-dUTP (see Supplementary Methods for detailed description of labelling protocol). Samples were hybridised to the same oligonucleotide microarrays used for gene expression profiling.
!Sample_source_name_ch2 = Promega Normal male genomic DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Promega Normal male DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DCIS foci were isolated from 10 micrometer serial frozen tissue sections by laser capture microdissection (PALM Microlaser Technologies AG, Bernried, Germany), guided by interval sections stained with haematoxylin and eosin. In addition, LCIS and co-existing areas of atypical ductal hyperplasia (ADH), proliferative disease without atypia (PDWA) and benign epithelium were sampled from a proportion of cases. For in situ lesions care was taken to capture pure intraduct cell populations. Benign epithelium samples were lobular tissue collected with intralobular stroma. 
!Sample_extract_protocol_ch2 = 
!Sample_extract_protocol_ch2 = DNA was extracted from laser microdissected material using the QIAamp DNA Micro Kit (Qiagen Inc., Valencia, CA, USA) and quantitated using the PicoGreen dsDNA Quantitation Reagent (Molecular Probes) both according to the manufacturers instructions. Ten nanograms of DNA was amplified using the GenomiPhi DNA Amplification Kit (Amersham Biosciences, Piscataway, NJ, NY) according to the manufacturerâs instructions.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = DNA was labelled with the Bioprime Kit (Invitrogen) using a modified protocol. Briefly, 3 micrograms of amplified test and reference DNA were directly labelled with either Cy3-dUTP or Cy5-dUTP (see Supplementary Methods for detailed description of labelling protocol). Samples were hybridised to the same oligonucleotide microarrays used for gene expression profiling.
!Sample_hyb_protocol = See label protocol
!Sample_scan_protocol = Agilent scanner
!Sample_description = Case 44, DCIS, Grade 2, CGH experiment
!Sample_data_processing = Median-centered Log2 ratio
!Sample_platform_id = GPL5326
!Sample_contact_name = Sean,,Davis
!Sample_contact_email = sdavis2@mail.nih.gov
!Sample_contact_phone = 301-435-2652
!Sample_contact_laboratory = Genetics Branch
!Sample_contact_institute = National Cancer Institute
!Sample_contact_address = 37 Convent Drive, Room 6138
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM193nnn/GSM193867/suppl/GSM193867.txt.gz
!Sample_series_id = GSE7882
!Sample_data_row_count = 36288
#ID_REF = ID in platform
#Red Intensity = Background-subtracted Red Intensity
#Green Intensity = Background-subtracted Green Intensity
#VALUE = Log2 Ratio
!sample_table_begin
ID_REF	Red Intensity	Green Intensity	VALUE
1	427.7	355	-0.0731191969426739
2	2397.8	1408.5	0.615120852399759
3	1754.7	734.2	0.328954506749742
4	1165.9	841.1	0.245903672367101
5	3381.6	2229.7	-0.183446284191982
6	825.6	577.8	-0.506220956522164
7	861.3	622.8	-0.373178455465347
8	1454.3	603.9	-0.179526951976944
9	1975.5	878.4	-0.507621311867736
10	907.8	315.8	-1.52333492300063
11	751	662.7	-0.900435238054248
12	2226.7	1009.3	-0.490270557269293
13	1237.8	463	-0.107789843588495
14	868.7	288.8	-0.193804307384125
15	543.5	350.6	-0.121209965115597
16	459.1	352.9	-0.262865792758879
17	494.4	220.1	-0.951812707004912
18	1015.7	719.9	-1.11855672165706
19	2422.4	797.6	-1.23446305616040
20	473.2	254.8	-0.407276998175995
!sample_table_end
