^SAMPLE = GSM797941
!Sample_title = HS_158
!Sample_geo_accession = GSM797941
!Sample_status = Public on Mar 23 2012
!Sample_submission_date = Sep 19 2011
!Sample_last_update_date = Mar 23 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HS_158
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample: HS_158
!Sample_characteristics_ch1 = M
!Sample_characteristics_ch1 = disease state: paraganglioma
!Sample_characteristics_ch1 = germline mutation - gene: SDHD
!Sample_characteristics_ch1 = germline mutation - nucleotide: c.64C>T
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Tumor DNA was extracted from frozen tissue samples using a QIAamp DNA mini kit or an AllPrep kit (Qiagen).
!Sample_label_ch1 = C-Bio and A-DNP
!Sample_label_protocol_ch1 = standard Illumina protocol
!Sample_hyb_protocol = standard Illumina protocol
!Sample_scan_protocol = standard Illumina protocol
!Sample_description = paraganglioma
!Sample_data_processing = standard Illumina protocol
!Sample_platform_id = GPL8887
!Sample_contact_name = Eric,,Letouz̩
!Sample_contact_email = Eric.letouze@inserm.fr
!Sample_contact_laboratory = Centre de Recherche des Cordeliers
!Sample_contact_institute = Ligue Contre Le Cancer
!Sample_contact_address = 15 rue de l'̩cole de m̩decine
!Sample_contact_city = Paris
!Sample_contact_zip/postal_code = 75006
!Sample_contact_country = France
!Sample_supplementary_file = NONE
!Sample_series_id = GSE32204
!Sample_series_id = GSE32206
!Sample_data_row_count = 620901
#ID_REF = This column corresponds to the ID column of the reference platform
#VALUE = Log R Ratios exported from the Beadstudio software
#B.Allele.Freq = 
#X.Raw = 
#Y.Raw = 
#X = 
#Y = 
#R = 
#Theta = 
!sample_table_begin
ID_REF	VALUE	B.Allele.Freq	X.Raw	Y.Raw	X	Y	R	Theta
200003	-0.1883	0.4311	5025	4961	0.667	0.453	1.119	0.38
200006	0.1332	0.4573	9990	11344	1.33	1.036	2.365	0.421
200047	-0.2066	0.014	3088	433	0.413	0.038	0.451	0.058
200050	0.2285	1	244	10672	0.009	1.41	1.418	0.996
200052	0.0164	0.9956	412	10557	0.022	0.919	0.941	0.985
200053	0.0083	0	7316	1356	0.989	0.12	1.109	0.077
200070	-0.4707	0.4834	1586	1515	0.194	0.183	0.376	0.482
200078	0.2328	0.5296	14301	17722	1.294	1.524	2.817	0.552
200087	0.0041	0	7214	684	0.977	0.058	1.035	0.038
200091	0.0275	0.4266	8588	10425	1.14	0.952	2.093	0.443
200096	-0.1316	1	552	9023	0.045	0.829	0.874	0.966
200124	0.3052	0.4969	3905	8010	0.506	0.734	1.24	0.616
200199	-0.2778	0.4846	2870	2617	0.363	0.33	0.693	0.47
200240	-0.0445	0.0018	9528	605	1.247	0.057	1.304	0.029
200251	-0.0169	0.4167	4993	6164	0.659	0.563	1.223	0.45
200258	0.0846	0	12345	963	1.678	0.08	1.758	0.03
200260	-0.2814	0.5929	2014	5755	0.247	0.75	0.997	0.798
200261	0.1321	0.4695	5850	9012	0.769	0.824	1.594	0.522
200262	0.1389	0.4831	3355	4027	0.441	0.368	0.809	0.443
200519	0.2019	1	635	19114	0.03	1.757	1.787	0.989
!sample_table_end
